Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
h;newton_raphson.hpp;36;1.0530414581298828;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.301185131072998;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6056010723114014;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1495592594146729;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.4926543235778809;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0795578956604004;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.268979787826538;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.4615232944488525;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.9583873748779297;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.38669395446777344;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;1.5481739044189453;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.7420017719268799;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.3493924140930176;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1489925384521484;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.9660277366638184;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.462724208831787;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.0889084339141846;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0553264617919922;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.7257888317108154;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.49184298515319824;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.9532859325408936;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.142455816268921;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.8602874279022217;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1356618404388428;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.858968734741211;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.852963924407959;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.6421968936920166;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2488081455230713;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.5209355354309082;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.7800822257995605;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8711669445037842;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.5613350868225098;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.3047516345977783;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.6230177879333496;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.5422275066375732;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.6226868629455566;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.3188283443450928;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.156374216079712;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.8290464878082275;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.862856388092041;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.414881706237793;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.1908142566680908;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.5824928283691406;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;0.9330103397369385;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.43603968620300293;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.5865721702575684;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.8554446697235107;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9335968494415283;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.8396618366241455;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.823561429977417;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.8384678363800049;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.4332273006439209;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.973668098449707;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.9667234420776367;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.6466290950775146;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.1999554634094238;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.0149178504943848;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;1.2604498863220215;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8864104747772217;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.196425437927246;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.9346518516540527;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.648991346359253;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.7814702987670898;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.636404275894165;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.155106782913208;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.2913341522216797;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.6627435684204102;0-6;Random bit-flip;0
_dl_skip_args;rtld.c;84;0.7032504081726074;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.39227294921875;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.799617290496826;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.5881805419921875;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.4596195220947266;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.353560209274292;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.2369134426116943;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.7289543151855469;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.6538243293762207;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.294954538345337;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.9849681854248047;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9454488754272461;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.936711311340332;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3753330707550049;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.3621857166290283;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0729343891143799;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.9807507991790771;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.7849931716918945;0-6;Random bit-flip;0
user_entry;../elf/dl-sysdep.c;91;0.75834059715271;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.6935110092163086;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9020318984985352;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.8124735355377197;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.9531970024108887;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3833115100860596;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.928936243057251;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.056955337524414;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.5099830627441406;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.875575065612793;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2545936107635498;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.8888750076293945;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3374896049499512;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;0.9754149913787842;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.2671935558319092;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.225693702697754;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.0626542568206787;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.2216966152191162;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.0592010021209717;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8307733535766602;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3581173419952393;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;1.134990930557251;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.399359941482544;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1330397129058838;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.2141962051391602;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.4587979316711426;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9852321147918701;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.7127814292907715;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0330369472503662;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.0737895965576172;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.7948195934295654;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.4948043823242188;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.4732043743133545;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.277458906173706;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.5990474224090576;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;1.3629472255706787;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.647355556488037;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.1016576290130615;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0825669765472412;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.5508055686950684;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.9842362403869629;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;1.2988650798797607;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1322221755981445;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8675627708435059;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.7118597030639648;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3811051845550537;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.950930118560791;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.378370761871338;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.4114069938659668;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.1886374950408936;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.1556816101074219;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.654466152191162;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.8946619033813477;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.5143132209777832;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.1717796325683594;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;0.8161978721618652;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.4827399253845215;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.309926986694336;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6208243370056152;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;2.0427417755126953;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.3869726657867432;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.8298342227935791;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.8311195373535156;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.7528824806213379;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0281777381896973;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.7442131042480469;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.5235142707824707;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.6650476455688477;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.8260393142700195;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.8775033950805664;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.3191661834716797;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.2133426666259766;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.5312025547027588;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.2609057426452637;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0419089794158936;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6904301643371582;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0773770809173584;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.6302158832550049;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.6968207359313965;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.769216775894165;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.8589251041412354;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;2.0678610801696777;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2553470134735107;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.4621737003326416;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.3861949443817139;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.4527463912963867;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.5117888450622559;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.0145201683044434;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.5164234638214111;0-6;Random bit-flip;0
user_entry;../elf/dl-sysdep.c;91;0.8310868740081787;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.3375904560089111;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2152340412139893;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1752066612243652;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;2.1024417877197266;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.5755350589752197;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.2472894191741943;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.1836369037628174;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.244938611984253;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.832190752029419;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.1048572063446045;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.5760385990142822;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2201275825500488;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.2369375228881836;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9709999561309814;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.7031021118164062;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3721585273742676;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.5202457904815674;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8787615299224854;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1598412990570068;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;2.742872714996338;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.1245827674865723;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.6666040420532227;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.5065553188323975;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.004378318786621;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.8859021663665771;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.0077881813049316;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.066904067993164;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;160;1.1164441108703613;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;1.2417807579040527;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.798475742340088;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.8791325092315674;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.7726194858551025;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.7562680244445801;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;2.156944990158081;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1368036270141602;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.0205435752868652;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.4673092365264893;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0523254871368408;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.070873737335205;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2940037250518799;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.2470357418060303;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3927881717681885;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.3445639610290527;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.9289689064025879;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.4573943614959717;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.884108304977417;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.2189369201660156;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.3888165950775146;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.6597576141357422;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.0549631118774414;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.221506118774414;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.6189961433410645;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.1231238842010498;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.8768117427825928;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.002922773361206;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8023629188537598;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3360426425933838;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;2.061811685562134;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.314260721206665;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0702276229858398;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.9719467163085938;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.630903720855713;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.9520139694213867;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.9147298336029053;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.7107172012329102;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9314393997192383;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.799290657043457;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;0.7266039848327637;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;1.7470662593841553;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.8116300106048584;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.4486026763916016;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.9870898723602295;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3598144054412842;0-6;Random bit-flip;0
eps;newton_raphson.hpp;46;1.1643915176391602;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.576197624206543;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.9098942279815674;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.5158143043518066;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.9802372455596924;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.610623836517334;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.49933934211730957;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.034576416015625;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.6373460292816162;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8950998783111572;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.7008681297302246;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0174956321716309;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.406663179397583;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3231146335601807;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.824221134185791;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.6711924076080322;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.065781831741333;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.5604043006896973;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0594618320465088;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.7591698169708252;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.5614848136901855;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;0.9603993892669678;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.497424840927124;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.1616790294647217;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.7658240795135498;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.36748552322387695;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0910181999206543;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;2.8398687839508057;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.0485646724700928;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.1743085384368896;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.407552719116211;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.2171685695648193;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.3985848426818848;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.706207513809204;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.7827939987182617;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.3905649185180664;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.674842119216919;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;2.113734006881714;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9645612239837646;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;2.022775650024414;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1840147972106934;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.4131762981414795;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.263073205947876;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.388437032699585;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.4110748767852783;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.4785685539245605;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.8527646064758301;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.7085838317871094;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.9153823852539062;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9329462051391602;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;2.768691301345825;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.484682321548462;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.7617151737213135;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.8350770473480225;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0365829467773438;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8847911357879639;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.044478178024292;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.3296582698822021;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.144263505935669;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;0.8837161064147949;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.2445802688598633;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.1442012786865234;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.6170918941497803;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.461130142211914;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;2.0529587268829346;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.0855698585510254;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.3894076347351074;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.2619082927703857;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;247;1.48854398727417;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.8077914714813232;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.5746541023254395;0-6;Random bit-flip;0
__x;/usr/include/c++/7/bits/std_abs.h;70;1.6528992652893066;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.1948447227478027;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.407073736190796;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.7511951923370361;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.3601887226104736;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.7523736953735352;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.9799001216888428;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.5645771026611328;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.5367987155914307;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.5945641994476318;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.271559476852417;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.0994455814361572;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.0246670246124268;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.9039926528930664;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.4859955310821533;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.3411386013031006;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.8749377727508545;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.9476592540740967;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.0785670280456543;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.4880561828613281;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8023197650909424;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.449730634689331;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;0.9481635093688965;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;2.4700777530670166;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.147890329360962;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.432020664215088;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.6681220531463623;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;1.1567349433898926;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.6205766201019287;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0094525814056396;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.2715325355529785;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0202538967132568;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;2.165573835372925;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.8073718547821045;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.7573719024658203;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;0.7377426624298096;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.0061867237091064;0-6;Random bit-flip;0
